source_center,destination_center,n_legs,median_ratio,median_actual_min,median_osrm_min,median_osrm_km,major_route_type,shrunk_ratio
IND632006AAA,IND562132AAA,2,2.0274725274725274,369.0,182.0,226.7142,FTL,1.9543610363146786
IND632006AAA,IND600056AAB,17,1.783132530120482,148.0,83.0,105.9961,FTL,1.8214433151139375
IND632006AAA,IND632301AAA,10,1.9375,62.0,32.0,40.3792,FTL,1.9346839522232733
IND632006AAA,IND632402AAA,8,2.9523809523809526,62.0,21.5,23.6773,FTL,2.5142136324728566
IND632006AAA,IND635802AAB,3,1.3488372093023255,58.0,44.0,47.557,FTL,1.7362727626088168
IND632301AAA,IND606803AAA,9,2.15,41.0,20.0,23.2538,FTL,2.061996215704825
IND632402AAA,IND631102AAA,11,1.52,38.0,25.0,26.6491,FTL,1.664702543268963
IND635001AAA,IND562132AAA,4,1.7584745762711864,207.5,118.0,113.72505,FTL,1.861384154065712
IND635001AAA,IND636705AAB,4,1.3675213675213675,72.5,52.0,55.552800000000005,FTL,1.7050028705657845
IND635601AAB,IND635802AAB,7,4.617647058823529,157.0,34.0,41.415,Carting,3.4775981010310804
IND635802AAB,IND562132AAA,6,1.7587985114300904,295.5,168.0,195.6802,FTL,1.8443945253460765
IND635802AAB,IND635601AAB,7,1.853658536585366,69.0,41.0,49.7089,Carting,1.9892965890566852
IND636005AAA,IND636005AAC,1,5.083333333333333,61.0,12.0,15.441,Carting,2.5669398907103824
IND636005AAA,IND636016AAA,3,2.0,18.0,9.0,10.0184,Carting,2.098360655737705
IND636016AAA,IND636402AAA,1,2.7333333333333334,164.0,60.0,63.962,Carting,2.231225604996097
IND636016AAA,IND637211AAA,10,1.5108695652173911,69.0,46.0,53.3804,Carting,1.7496213471133284
IND636102AAA,IND605601AAA,5,1.3523809523809525,142.0,105.0,130.5501,FTL,1.6674407270433762
IND636352AAA,IND636705AAB,5,1.6,40.0,25.0,27.303,FTL,1.7799948395974885
IND636705AAB,IND562132AAA,5,1.8376623376623376,283.0,155.0,151.5052,FTL,1.888023174898551
IND636705AAB,IND635001AAA,4,1.433061224489796,71.0,50.0,53.146950000000004,FTL,1.7312188133531556
IND637211AAA,IND636402AAA,11,1.4754098360655739,90.0,61.0,65.0082,Carting,1.712632594021215
IND637301AAA,IND638001AAA,10,1.8529411764705883,32.0,18.0,21.73915,FTL,1.881834687517391
IND637408AAA,IND637001AAA,10,1.7586206896551726,51.0,29.0,34.407650000000004,FTL,1.8228843832577564
IND638001AAA,IND638052AAA,3,2.1666666666666665,37.0,17.0,18.6761,FTL,2.008882581730264
IND638401AAA,IND638452AAA,10,1.0014814814814814,26.0,26.0,27.6446,Carting,1.4312537947783848
IND638452AAA,IND638501AAB,2,1.294871794871795,32.5,25.0,23.43575,Carting,1.9343736864228667
IND638501AAB,IND641062AAD,11,1.4473684210526316,110.0,75.0,80.297,Carting,1.6944881490128407
IND638657AAA,IND638701AAA,12,1.4747126436781608,43.5,29.0,31.625950000000003,Carting,1.6989887569876263
IND638701AAA,IND641607AAA,12,2.2386363636363633,53.5,23.5,25.71315,Carting,2.2082712369597615
IND639001AAA,IND624001AAA,9,1.709090909090909,94.0,55.0,75.358,FTL,1.7974507611593704
IND639104AAB,IND620012AAA,1,1.5,66.0,44.0,51.0134,FTL,1.868563319367482
IND641001AAA,IND641062AAD,2,4.120238095238095,146.5,35.5,35.2176,Carting,2.640715261514442
IND641006AAD,IND641062AAD,1,1.5555555555555556,42.0,27.0,26.5995,Carting,2.0629716367421285
IND641008AAA,IND641001AAA,3,2.0588235294117645,34.0,12.0,12.6194,Carting,2.11796849887496
IND641011AAA,IND641062AAD,5,3.857142857142857,135.0,35.0,35.807900000000004,Carting,2.9246327443048754
IND641062AAD,IND638401AAA,9,1.813953488372093,78.0,43.0,54.008,Carting,1.9473884864658788
IND641062AAD,IND641008AAA,1,3.2,112.0,35.0,35.9118,Carting,2.2978922716627634
IND641062AAD,IND641607AAA,12,1.7000000000000002,49.5,30.0,31.04755,FTL,1.7766635130873543
IND641062AAD,IND642126AAA,12,1.482781582952816,107.5,72.0,71.57885,Carting,1.7043680498373963
IND641062AAD,IND643217AAA,1,2.767123287671233,202.0,73.0,72.0566,Carting,2.236052741330082
IND641062AAD,IND643231AAA,11,2.459016393442623,146.0,60.0,70.3282,Carting,2.3490838958534233
IND641607AAA,IND641062AAD,20,2.9065628476084537,85.5,29.0,33.912850000000006,FTL,2.6812000072208253
IND641607AAA,IND641654AAA,7,2.0,34.0,16.0,18.3289,Carting,2.068095838587642
IND641607AAA,IND641664AAA,3,1.9,38.0,20.0,22.0254,Carting,2.0650273224043714
IND641654AAA,IND641664AAA,7,1.5,39.0,26.0,29.4485,Carting,1.7988650693568726
IND641664AAA,IND638657AAA,11,1.4473684210526316,55.0,38.0,40.6633,Carting,1.6944881490128407
IND642001AAA,IND641062AAD,12,1.619517543859649,91.5,57.0,64.3744,Carting,1.7955253571086185
IND642126AAA,IND642001AAA,12,1.370967741935484,42.0,31.0,30.80585,Carting,1.629825489159175
IND643001AAA,IND643212AAA,4,2.483187134502924,92.0,36.5,50.13015,Carting,2.2817994439651037
IND643212AAA,IND641062AAD,2,3.4441441441441443,380.5,110.5,138.74235000000002,Carting,2.471691773740954
IND643217AAA,IND643001AAA,7,0.9591836734693877,47.0,49.0,41.2956,Carting,1.5076562781480816
IND643231AAA,IND643217AAA,9,1.2352941176470589,38.0,34.0,22.1994,Carting,1.6001928640308583
IND670645AAB,IND673592AAA,6,2.598752598752599,99.0,37.0,36.16235,Carting,2.373146791179578
IND671315AAA,IND575004AAB,2,8.01923076923077,625.5,78.0,80.5539,FTL,3.452300596754239
IND671323AAD,IND000000ACO,1,1.5625,50.0,32.0,29.3602,FTL,1.8774918907960534
IND673027AAB,IND673104AAA,1,5.523076923076923,359.0,65.0,61.9803,Carting,2.629760403530895
IND673027AAB,IND673305AAA,2,8.04849688031764,338.5,42.0,40.3536,Carting,3.622779957784328
IND673104AAA,IND673506AAA,12,1.6875,28.0,17.0,16.1896,Carting,1.840846994535519
IND673121AAA,IND670645AAB,8,2.207157258064516,69.5,31.5,30.5652,Carting,2.1816074261539624
IND673305AAA,IND673104AAA,10,1.266798418972332,28.0,22.0,20.94725,Carting,1.5970768807101665
IND673506AAA,IND670643AAA,12,1.490036231884058,33.5,23.5,21.83895,Carting,1.7092044824582244
IND673573AAA,IND673592AAA,12,1.60193019566367,97.5,62.0,59.90395,FTL,1.711283643529801
IND673592AAA,IND562132AAA,12,2.07847533632287,464.5,224.0,285.06345,FTL,2.0289804039692676
IND673592AAA,IND670645AAB,1,3.5,133.0,38.0,38.0694,Carting,2.340749414519906
IND673592AAA,IND673121AAA,11,2.0,32.0,17.0,18.16,Carting,2.052073288331726
IND676306AAA,IND676509AAA,5,1.625,30.0,20.0,20.5067,Carting,1.910022354694486
IND676509AAA,IND679322AAA,3,2.0952380952380953,43.0,20.0,21.070400000000003,Carting,2.1301066874837367
IND678683AAA,IND000000ABD,13,1.2121212121212122,41.0,34.0,32.2254,FTL,1.4388167891130594
IND679303AAA,IND679531AAA,9,2.8125,46.0,16.0,17.1335,Carting,2.546516393442623
IND679322AAA,IND673639AAA,1,2.230769230769231,87.0,39.0,39.0028,Carting,2.159430733201225
IND679329AAA,IND673639AAA,3,1.619047619047619,34.0,21.0,22.4575,Carting,1.971376528753578
IND679531AAA,IND680587AAA,9,1.36,34.0,25.0,21.6484,Carting,1.675016393442623
IND680012AAA,IND679303AAA,7,1.4385964912280702,82.0,57.0,54.781,Carting,1.765801641556603
IND68004AAA,IND678683AAA,14,2.419590643274854,89.5,37.0,32.89785,FTL,2.2727106120710165
IND68004AAA,IND683511AAA,6,2.3693019943019946,125.5,52.5,56.272450000000006,Carting,2.258421488954276
IND680104AAA,IND679576AAA,12,1.4705882352941178,50.0,33.0,31.1629,FTL,1.623722336616766
IND680307AAA,IND680712AAA,4,1.7095238095238097,35.0,21.0,20.030299999999997,Carting,1.9723341139734583
IND680307AAA,IND683511AAA,2,1.6830065359477122,29.5,17.5,21.66835,Carting,2.031407371691846
IND680587AAA,IND68004AAA,6,1.6781183932346724,73.0,43.5,43.0277,Carting,1.9128296884206148
IND680587AAA,IND683511AAA,3,2.7375,219.0,80.0,91.7184,Carting,2.344193989071038
IND680712AAA,IND683511AAA,6,1.6842105263157894,64.0,39.0,42.16935,Carting,1.9158757549611733
IND683511AAA,IND000000ABA,10,1.1668520578420467,35.0,30.0,29.326950000000004,Carting,1.5346104050037381
IND683511AAA,IND000000ADM,8,1.6107692307692307,40.5,25.0,22.9723,Carting,1.8408142676995136
IND683511AAA,IND562132AAA,8,2.062069097594607,881.5,426.0,483.7042,FTL,2.0054640011663736
IND683511AAA,IND680012AAA,6,1.526315789473684,87.0,57.0,59.82095,Carting,1.8369283865401205
IND683511AAA,IND68004AAA,13,1.4,69.0,48.0,53.6268,FTL,1.5673654334511777
IND683511AAA,IND680104AAA,11,1.5,121.0,80.0,79.1653,FTL,1.6517613667983748
IND683511AAA,IND686028AAB,7,1.9873417721518987,157.0,79.0,80.2878,FTL,1.9608719723565895
IND683565AAA,IND683511AAA,9,1.894736842105263,36.0,20.0,15.9314,Carting,1.9958584987057806
IND683572AAA,IND680307AAA,7,1.8461538461538463,24.0,12.0,13.9758,Carting,1.9852556019012513
IND685514AAA,IND625008AAA,6,1.5558823529411763,264.0,169.0,151.0704,FTL,1.7429364461016192
IND686028AAB,IND686632AAA,1,6.095238095238095,128.0,21.0,21.2599,FTL,2.5250259044014953
IND686028AAB,IND689101AAA,10,1.333846153846154,34.0,25.5,27.84,Carting,1.638981715006305
IND686507AAA,IND686513AAA,10,2.4097222222222223,21.5,9.0,13.05035,Carting,2.311404257741348
IND686507AAA,IND686540AAA,1,1.6538461538461537,43.0,26.0,26.7197,Carting,2.0770131507836425
IND686513AAA,IND686507AAA,1,2.8,28.0,10.0,14.0458,Carting,2.2407494145199065
IND686513AAA,IND686540AAA,4,2.548809523809524,90.5,36.5,40.62705,Carting,2.308048399687744
IND686540AAA,IND686028AAB,1,1.9473684210526316,37.0,19.0,20.2749,Carting,2.1189449032417107
IND686632AAA,IND686141AAA,1,2.5,50.0,20.0,21.8507,FTL,2.011420462224625
IND688009AAA,IND686028AAB,10,3.3777777777777778,152.0,46.0,45.80330000000001,Carting,2.91643897996357
IND688524AAA,IND683511AAA,7,2.269230769230769,118.0,51.0,54.2155,FTL,2.1126583553990583
IND689101AAA,IND689650AAA,1,1.0714285714285714,15.0,14.0,15.5632,Carting,1.9938106390097021
IND689101AAA,IND690548AAA,4,1.44,35.5,25.0,25.1496,Carting,1.8645245901639342
IND689503AAB,IND683511AAA,1,2.25,270.0,120.0,125.4579,FTL,1.9757061765103392
IND689645AAA,IND691551AAA,11,1.6666666666666667,42.0,25.0,26.547,Carting,1.8363870138219223
IND689650AAA,IND690548AAA,1,1.5609756097560976,64.0,41.0,41.879,Carting,2.0637459301993486
IND690537AAA,IND689503AAB,1,2.0714285714285716,58.0,28.0,28.2977,FTL,1.9501959724287066
IND690548AAA,IND688009AAA,9,1.21875,39.0,32.0,28.4422,Carting,1.5902663934426229
IND691001AAB,IND683511AAA,9,1.255952380952381,211.0,168.0,175.9663,FTL,1.5255676442762536
IND691001AAB,IND690573AAA,1,1.0810810810810811,40.0,37.0,30.4345,FTL,1.8087177595219222
IND691001AAB,IND691506AAA,15,1.4230769230769231,37.0,25.0,23.6438,Carting,1.6300666546568185
IND691001AAB,IND695012AAA,1,1.34375,86.0,64.0,63.5282,FTL,1.8462418907960534
IND691305AAA,IND689645AAA,11,2.259259259259259,60.0,27.0,29.1326,Carting,2.2198292796171293
IND691506AAA,IND691305AAA,14,1.54093567251462,28.5,19.0,18.32365,Carting,1.7229172658422012
IND691551AAA,IND691001AAB,14,2.2565789473684212,89.0,40.0,41.85315,Carting,2.223867558239862
IND691574AAA,IND695614AAA,14,1.525,31.0,20.0,21.951349999999998,Carting,1.7117622950819673
IND695012AAA,IND691001AAB,12,1.547008547008547,100.0,65.0,63.7633,FTL,1.6746692110930523
IND695012AAA,IND695101AAB,2,2.4230769230769234,63.0,26.0,28.2589,Carting,2.216424968474149
IND695012AAB,IND695012AAA,3,3.3,62.0,14.0,13.8356,Carting,2.531693989071038
IND695101AAB,IND691574AAA,13,1.2666666666666666,19.0,15.0,14.6765,Carting,1.544837503595053
IND695101AAB,IND695012AAA,1,9.0,279.0,31.0,33.6594,Carting,3.126463700234192
IND695121AAA,IND695572AAB,11,1.8461538461538463,26.0,14.0,13.3164,Carting,1.9525257770195092
IND695541AAA,IND695012AAA,1,3.1333333333333333,47.0,15.0,14.8704,Carting,2.288368462138954
IND695541AAA,IND695572AAB,1,1.3181818181818181,29.0,22.0,20.6558,Carting,2.029061102831595
IND695572AAB,IND000000AFJ,1,1.6923076923076923,44.0,26.0,22.0203,Carting,2.082507656278148
IND695572AAB,IND695541AAA,9,1.4545454545454546,31.0,22.0,20.4442,Carting,1.7317436661698957
IND695582AAA,IND691574AAA,1,1.6666666666666667,65.0,39.0,35.4313,Carting,2.0788446526151443
IND695582AAA,IND695101AAB,12,1.133399209486166,26.0,22.5,20.11285,Carting,1.4714464675262964
IND695609AAA,IND695012AAA,2,1.8452380952380953,68.5,36.0,32.6822,Carting,2.0719652615144417
IND695614AAA,IND695609AAA,2,1.2894736842105263,24.5,19.0,15.292000000000002,Carting,1.9330241587575496
IND700026AAC,IND700065AAA,2,1.5952380952380953,31.5,20.0,14.16295,Carting,2.0094652615144417
IND700026AAC,IND712311AAA,3,5.911764705882353,201.0,36.0,34.0733,Carting,3.402282224365156
IND700028AAB,IND712311AAA,8,3.7074303405572757,65.5,18.0,22.7504,Carting,3.0389063304355397
IND700053AAA,IND700136AAB,1,2.5517241379310347,74.0,29.0,29.593,Carting,2.20528143422434
IND700053AAA,IND712311AAA,6,7.5264367816091955,219.0,29.0,29.081049999999998,Carting,4.836988882607876
IND700053AAA,IND743513AAA,4,3.0,78.0,27.0,31.329950000000004,Carting,2.4885245901639346
IND700065AAA,IND712311AAA,23,3.75,82.0,21.0,21.888,Carting,3.4184567552289424
IND700065AAB,IND712310AAA,11,5.0,115.0,22.0,22.3165,Carting,3.993249758919961
IND700088AAA,IND712311AAA,5,2.5,70.0,29.0,30.1216,Carting,2.3077496274217584
IND700136AAG,IND712310AAA,16,4.559941520467836,89.5,19.5,23.5321,Carting,3.9020141013238505
IND711303AAA,IND721134AAB,11,0.8108108108108109,30.0,37.0,44.986,Carting,1.2825979306210744
IND712103AAA,IND712310AAE,18,3.7281609195402297,107.5,30.0,31.85255,Carting,3.333005935556811
IND712124AAA,IND712103AAA,20,2.844444444444444,31.0,11.0,11.44705,Carting,2.6836205688664703
IND712310AAE,IND711303AAA,12,2.271062271062271,92.0,40.5,54.45455,Carting,2.229888508577033
IND712310AAE,IND711409AAA,1,1.1875,19.0,16.0,19.579,Carting,2.0103922716627634
IND712310AAE,IND712124AAA,21,3.6842105263157894,68.0,19.0,19.1213,Carting,3.342728405713738
IND712311AAA,IND000000ACB,9,1.9299905392620624,2040.0,1055.0,1435.2395,FTL,1.9299905392620624
IND712311AAA,IND421302AAG,2,2.2382882532197432,3001.5,1341.0,1883.85815,FTL,2.0070649677514827
IND712311AAA,IND700026AAC,29,2.5,90.0,36.0,33.6401,Carting,2.4395784543325525
IND712311AAA,IND700028AAB,22,3.3421052631578947,63.5,19.0,18.9328,Carting,3.086127203254037
IND712311AAA,IND700053AAA,15,2.8,84.0,29.0,29.399,Carting,2.613583138173302
IND712311AAA,IND700065AAA,28,3.4772727272727275,75.0,22.0,21.20965,Carting,3.242614184272815
IND712311AAA,IND700088AAA,23,3.7666666666666666,113.0,30.0,29.6795,Carting,3.43167514603354
IND712311AAA,IND712310AAE,1,1.6666666666666667,20.0,12.0,12.8884,Carting,2.0788446526151443
IND712311AAA,IND712410AAC,4,4.4466936572199725,171.0,38.5,44.4411,FTL,2.9366717864452263
IND712311AAA,IND713103AAA,6,2.1633547632963177,126.5,59.0,82.56360000000001,FTL,2.04667265127919
IND712311AAA,IND713145AAB,1,2.108108108108108,156.0,74.0,90.912,FTL,1.9554359062400688
IND712311AAA,IND713205AAB,7,2.055045871559633,222.0,106.0,149.2643,FTL,1.9973280258838313
IND712311AAA,IND721306AAA,8,2.089108910891089,211.0,101.0,131.20175,FTL,2.0209153230500774
IND712311AAA,IND732103AAB,3,2.800925925925926,605.0,215.0,304.3677,FTL,2.2203023348166835
IND712311AAA,IND742101AAC,8,2.848887234218582,443.0,158.0,215.51875,FTL,2.455074364951502
IND712311AAA,IND742102AAB,3,3.151898734177215,498.0,158.0,215.4741,FTL,2.337293270900447
IND712311AAA,IND743235AAA,1,3.087719298245614,176.0,57.0,79.817,FTL,2.0953803619739984
IND712311AAA,IND751002AAB,23,1.9387096774193548,601.0,312.0,434.9746,FTL,1.9369057178006046
IND712311AAA,IND781018AAB,5,3.102189781021898,2125.0,688.0,953.5618,FTL,2.4628083764256243
IND712311AAA,IND826004AAA,3,1.7527472527472527,314.0,182.0,257.9808,FTL,1.8709094437571256
IND712311AAA,IND834002AAB,11,2.3629893238434163,664.0,286.0,396.74,FTL,2.2101662234029384
IND712406AAA,IND712602AAA,1,2.323529411764706,79.0,34.0,32.7598,FTL,1.9862103781910114
IND712410AAC,IND712406AAA,2,1.1829268292682926,48.5,41.0,37.41235,FTL,1.7432246117636199
IND712602AAA,IND722154AAA,1,3.0,75.0,25.0,27.0831,FTL,2.082849033653196
IND712612AAA,IND722154AAA,1,1.6842105263157894,32.0,19.0,19.4711,FTL,1.8948791088411663
IND713103AAA,IND713205AAB,4,2.007300792657489,98.5,51.0,69.79105,FTL,1.9609146406202327
IND713128AAB,IND731204AAB,11,2.8,52.0,18.0,24.8792,FTL,2.49293783738661
IND713128AAB,IND731301AAA,1,4.742857142857143,166.0,35.0,40.8526,FTL,2.3318286254899308
IND713130AAA,IND741123AAB,10,2.0625,132.0,64.0,73.11275,Carting,2.094390368852459
IND713130AAA,IND741126AAB,1,3.6666666666666665,253.0,69.0,81.7059,Carting,2.3645589383294303
IND713145AAB,IND741316AAA,1,1.391304347826087,32.0,23.0,25.0424,FTL,1.8530353690569232
IND713148AAA,IND713128AAB,10,2.7043650793650795,97.0,35.0,40.93835,FTL,2.413974626826448
IND713205AAB,IND712311AAA,7,8.095238095238095,850.0,105.0,148.5513,FTL,5.249739223249157
IND713205AAB,IND713148AAA,3,4.444444444444445,80.0,18.0,22.3882,FTL,2.7681418409895233
IND713205AAB,IND713303AAA,5,2.6538461538461537,69.0,27.0,36.3498,FTL,2.2590158186184675
IND713205AAB,IND722101AAA,1,3.306122448979592,162.0,49.0,51.1261,Carting,2.313052621516991
IND713205AAB,IND722101AAB,1,5.62,281.0,50.0,52.231300000000005,Carting,2.643606557377049
IND713205AAB,IND722101AAC,4,2.7745098039215685,141.5,51.0,53.3044,Carting,2.398328511732562
IND713205AAB,IND722143AAB,8,3.7800000000000002,94.5,25.0,32.3291,FTL,2.987138802540884
IND713205AAB,IND722202AAA,3,4.055555555555555,73.0,19.0,17.5708,Carting,2.7835458409228897
IND713205AAB,IND723130AAA,2,3.316391275611368,290.5,87.0,110.6939,FTL,2.276590723349389
IND713205AAB,IND723133AAA,1,2.591549295774648,184.0,71.0,82.39,FTL,2.0244989330495744
IND713303AAA,IND713364AAB,6,4.166666666666666,75.0,18.0,23.33255,FTL,3.0483286029643644
IND713364AAB,IND712311AAA,11,4.624161073825503,689.0,146.0,207.3223,FTL,3.6732773557442884
IND721102AAA,IND712311AAA,8,8.320652173913043,769.0,92.0,125.39615,FTL,5.581797187634051
IND721133AAA,IND721434AAB,2,2.9147633234028465,159.5,55.0,55.6613,FTL,2.1761837352972586
IND721134AAB,IND712310AAE,1,2.9074074074074074,157.0,54.0,68.92110000000001,Carting,2.256093329863822
IND721134AAB,IND721139AAC,10,1.5916666666666668,25.0,16.0,18.2402,Carting,1.8001195355191257
IND721139AAC,IND721602AAB,2,2.827966101694915,168.0,59.5,70.58865,Carting,2.317647263128647
IND721139AAC,IND721636AAB,1,2.857142857142857,100.0,35.0,43.314800000000005,Carting,2.2489126798260286
IND721212AAA,IND712310AAE,6,2.3266666666666667,176.5,77.0,99.3879,Carting,2.237103825136612
IND721253AAC,IND721306AAA,9,2.238095238095238,94.0,42.0,52.5072,FTL,2.1148533585619678
IND721306AAA,IND721102AAA,4,1.9444444444444444,35.0,18.0,18.8789,FTL,1.935772101335015
IND721306AAA,IND721133AAA,2,2.167763157894737,38.0,17.5,19.788800000000002,FTL,1.989433693920231
IND721306AAA,IND721507AAA,10,2.0454545454545454,90.0,44.0,50.557100000000005,FTL,2.002155543132364
IND721401AAA,IND721306AAA,2,1.9301957831325303,157.0,81.5,88.13534999999999,FTL,1.9300418502296792
IND721434AAB,IND721401AAA,2,2.4699999999999998,123.5,50.0,49.69545,FTL,2.0649929044465467
IND721501AAC,IND721253AAC,5,1.858695652173913,171.0,92.0,100.1757,FTL,1.897583772403813
IND721602AAB,IND721139AAC,4,1.7979166666666666,111.5,60.5,70.1466,Carting,2.007691256830601
IND721636AAB,IND721602AAB,3,1.1951219512195121,45.0,41.0,34.918800000000005,Carting,1.8300679728108757
IND722101AAA,IND722122AAA,7,1.9444444444444444,37.0,21.0,30.0546,Carting,2.0381813086731118
IND722122AAA,IND713205AAB,6,1.8785714285714286,132.5,71.5,86.24235000000002,Carting,2.013056206088993
IND722140AAA,IND722151AAA,4,1.0227272727272727,45.0,43.5,46.25975,FTL,1.5670852326481466
IND722143AAB,IND723133AAA,9,1.411764705882353,74.0,52.0,45.1762,FTL,1.6190550392342369
IND722151AAA,IND723130AAA,3,13.457142857142857,942.0,69.0,88.3888,FTL,5.772374645222327
IND722154AAA,IND712311AAA,1,5.162790697674419,444.0,86.0,93.142,FTL,2.3918191333209706
IND722202AAA,IND713205AAB,1,2.7058823529411766,46.0,17.0,20.1729,Carting,2.227304036368646
IND722202AAA,IND722101AAC,3,1.5517241379310345,44.0,29.0,32.3165,Carting,1.948935368381383
IND723101AAA,IND723202AAA,13,1.8461538461538463,72.0,39.0,46.325,FTL,1.8726285913459144
IND723130AAA,IND723101AAA,14,2.333333333333333,49.0,21.0,30.5855,FTL,2.212330495111952
IND723130AAA,IND723131AAA,4,1.2000000000000002,60.0,49.5,34.64575,FTL,1.6379943235572376
IND723131AAA,IND722140AAA,6,1.333165322580645,42.0,31.0,33.635149999999996,FTL,1.6315779309213536
IND723133AAA,IND723130AAA,12,1.3333333333333333,60.0,45.0,30.382350000000002,FTL,1.5322190686429096
IND723202AAA,IND713205AAB,13,2.2275862068965515,325.0,145.0,195.4442,FTL,2.133608627643555
IND731204AAB,IND731301AAA,11,2.4285714285714284,51.0,21.0,19.0581,FTL,2.2526017029328287
IND731224AAA,IND742147AAA,8,2.168202764976958,66.5,31.0,28.87925,Carting,2.159347715818215
IND731237AAB,IND731224AAA,9,3.238095238095238,64.0,20.0,28.0297,Carting,2.801873536299766
IND731301AAA,IND713205AAB,12,1.8714285714285714,131.0,71.0,76.603,FTL,1.8909492273730681
IND732103AAA,IND732138AAA,2,2.8513513513513513,105.5,37.0,40.13805000000001,FTL,2.1603307422843847
IND732103AAB,IND732202AAA,3,4.111111111111111,74.0,18.0,23.2893,Carting,2.8020643594414083
IND732103AAB,IND733128AAA,2,1.976328502415459,90.0,45.5,61.3831,Carting,2.1047378633087828
IND732138AAA,IND733102AAA,2,2.0600358422939067,129.0,62.5,60.16355,FTL,1.9625018650200234
IND732138AAA,IND733124AAA,3,2.0277777777777777,72.0,36.0,41.021800000000006,Carting,2.107619914996964
IND732138AAA,IND733140AAA,1,2.659090909090909,117.0,44.0,51.8026,Carting,2.2206195443900363
IND732202AAA,IND732204AAB,6,3.0,45.0,15.0,20.3689,Carting,2.5737704918032787
IND732204AAB,IND732139AAA,4,0.6668614845119814,39.0,58.0,40.708200000000005,Carting,1.555269183968727
IND733128AAA,IND733129AAB,1,2.533333333333333,114.0,45.0,53.0176,Carting,2.202654176424668
IND733128AAA,IND733134AAA,2,1.9025974025974026,41.0,21.5,27.00485,Carting,2.0863050883542686
IND733129AAA,IND732103AAB,3,3.7906976744186047,163.0,48.0,60.4425,Carting,2.6952598805439063
IND733129AAB,IND733129AAA,2,1.8846153846153846,45.0,24.0,25.2844,Carting,2.0818095838587642
IND733134AAA,IND733129AAB,1,1.5238095238095237,32.0,21.0,22.9574,Carting,2.0584364893498384
IND733140AAA,IND732103AAA,1,2.8545454545454545,157.0,55.0,77.8815,FTL,2.0620698128739754
IND733140AAA,IND733102AAA,6,2.024166666666667,49.5,25.0,33.7765,Carting,2.085853825136612
IND733201AAA,IND733202AAB,1,2.0,84.0,42.0,59.9294,FTL,1.9399918907960534
IND733202AAB,IND733210AAA,1,1.3225806451612903,41.0,31.0,30.623,FTL,1.8432176972476664
IND734214AAB,IND000000AFF,3,3.1794871794871793,118.0,36.0,40.4697,FTL,2.3464894193371015
IND735224AAA,IND736146AAA,8,1.494047619047619,72.5,49.0,57.716049999999996,FTL,1.6808802991395235
IND736135AAA,IND736101AAA,6,2.0890269151138714,48.5,23.0,22.63475,FTL,2.009508727187967
IND736135AAA,IND736165AAA,5,2.5526315789473686,96.0,37.0,38.8109,FTL,2.2130091936644742
IND736146AAA,IND736135AAA,8,1.631578947368421,93.0,57.0,52.1802,FTL,1.759469629608553
IND741123AAB,IND741126AAB,11,2.393939393939394,78.0,32.0,43.649,Carting,2.30697524911604
IND741126AAB,IND741156AAA,13,2.588235294117647,43.0,17.0,23.778,Carting,2.4490686697457242
IND741156AAA,IND742101AAC,8,2.6875,86.0,32.0,44.29815,Carting,2.4560889929742387
IND741156AAA,IND742102AAB,6,2.5056818181818183,81.5,32.0,44.33595,Carting,2.326611400894188
IND741165AAB,IND742121AAB,9,1.2195121951219512,100.0,82.0,93.2994,Carting,1.5907237105157936
IND741201AAC,IND712311AAA,1,15.87719298245614,905.0,57.0,80.1623,FTL,3.922448031146931
IND742101AAC,IND712311AAA,7,2.919254658385093,453.0,160.0,218.2368,FTL,2.4626712187898483
IND742101AAC,IND713130AAA,3,1.684782608695652,155.0,92.0,96.0117,Carting,1.993288191969589
IND742101AAC,IND731237AAB,7,2.6333333333333333,79.0,30.0,42.0135,Carting,2.4091214796132827
IND742101AAC,IND741123AAB,1,2.9166666666666665,350.0,120.0,167.1225,Carting,2.2574160811865727
IND742101AAC,IND742202AAA,1,2.566666666666667,154.0,60.0,83.81660000000001,FTL,2.0209442717484345
IND742101AAC,IND742303AAB,7,2.5,70.0,29.0,38.274,Carting,2.337326607818411
IND742102AAB,IND712311AAA,4,2.59375,415.0,160.0,218.87335000000002,FTL,2.195494323557237
IND742102AAB,IND713130AAA,6,2.152575587905935,193.5,93.0,96.75755000000001,Carting,2.1500582857562462
IND742102AAB,IND731237AAB,5,2.9655172413793105,88.0,30.0,42.2272,Carting,2.5193483735032633
IND742102AAB,IND742303AAB,6,2.105911330049261,60.0,29.0,38.09375,Carting,2.126726156827909
IND742121AAA,IND742101AAC,6,3.6818181818181817,73.5,22.0,25.135550000000002,Carting,2.914679582712369
IND742121AAA,IND742102AAB,5,3.5652173913043477,82.0,22.0,25.3586,Carting,2.7919393507419166
IND742121AAB,IND742101AAC,1,3.388888888888889,122.0,36.0,40.9957,Carting,2.3248763986468903
IND742121AAB,IND742121AAA,9,3.4615384615384617,44.0,13.0,14.453,Carting,2.9359394703657
IND742137AAA,IND742401AAA,3,2.2333333333333334,62.0,29.0,26.5929,Carting,2.1761384335154825
IND742147AAA,IND742137AAA,3,1.8333333333333333,33.0,18.0,15.5169,Carting,2.0428051001821492
IND742148AAA,IND742225AAA,9,4.25,61.0,14.0,20.6804,Carting,3.4090163934426227
